"UsageDate","SubscriptionName","CostUSD","Cost","Currency"
"2025-06-01","Digital Engineering Configuration Services Production","12702.2624127906","12702.2624127906","USD"
"2025-06-01","Information Technology IAM Development","637.721972178493","637.721972178493","USD"
"2025-06-01","Digital Engineering Shopping Cart Development","2724.62455771231","2724.62455771231","USD"
"2025-06-01","Digital Engineering Payment Production","40289.8345389363","40289.8345389363","USD"
"2025-06-01","Information Technology Shared Services","58371.1702073817","58371.1702073817","USD"
"2025-06-01","Cloud Engineering Production","0.0269182458","0.0269182458","USD"
"2025-06-01","Digital Engineering Shared Services","24859.9462490621","24859.9462490621","USD"
"2025-06-01","Digital Engineering Identity Development","2185.88529759594","2185.88529759594","USD"
"2025-06-01","TCOLV-Stage","0.000025344","0.000025344","USD"
"2025-06-01","Digital Engineering Guest Services Production","22116.7286370351","22116.7286370351","USD"
"2025-06-01","Digital Engineering Web Gen 3 Development","3693.32764212575","3693.32764212575","USD"
"2025-06-01","Digital Engineering Book Now Production","1241.26377218377","1241.26377218377","USD"
"2025-06-01","Digital Engineering Shopping Cart Production","5304.85051607046","5304.85051607046","USD"
"2025-06-01","Digital Engineering Non Ecommerce Production","16012.2529659812","16012.2529659812","USD"
"2025-06-01","TCOLV-Gaming","0.000082512","0.000082512","USD"
"2025-06-01","Enterprise Search Engine Optimization Production","0.0132301143","0.0132301143","USD"
"2025-06-01","Digital Engineering CIG Data Production","73856.3360462771","73856.3360462771","USD"
"2025-06-01","Digital Engineering Customer Production","27562.5246111625","27562.5246111625","USD"
"2025-06-01","Digital Engineering CRM Personalization Production","119791.29832262","119791.29832262","USD"
"2025-06-01","Digital Engineering Identity Production","18258.7550686112","18258.7550686112","USD"
"2025-06-01","Digital Engineering CRM Personalization Development","8281.09238449494","8281.09238449494","USD"
"2025-06-01","Digital Engineering Legacy Loyalty Production","16243.7087817355","16243.7087817355","USD"
"2025-06-01","Information Technology Platform Services Development","62.64609737526","62.64609737526","USD"
"2025-06-01","Digital Engineering CIG Development","187.135426152566","187.135426152566","USD"
"2025-06-01","Digital Engineering TDD Datacenter Services Production","0.00027486","0.00027486","USD"
"2025-06-01","Digital Engineering Book Now Development","1273.51443776998","1273.51443776998","USD"
"2025-06-01","DNS Services","326.277817814187","326.277817814187","USD"
"2025-06-01","TCOLV-Sandbox","85.0572444037845","85.0572444037845","USD"
"2025-06-01","Monitoring Services","0.0036225756","0.0036225756","USD"
"2025-06-01","Information Technology My MGM Lite Development","261.938840564539","261.938840564539","USD"
"2025-06-01","Enterprise Architecture Development","0.0268448058","0.0268448058","USD"
"2025-06-01","Digital Engineering Contentstack Development","3105.21625788875","3105.21625788875","USD"
"2025-06-01","TDD Platform Development","1017.08485462831","1017.08485462831","USD"
"2025-06-01","Digital Engineering Internal AI Development","0.00632853","0.00632853","USD"
"2025-06-01","Information Technology Point of Sale Development","4293.5650050738","4293.5650050738","USD"
"2025-06-01","Digital Engineering Customer Development","4861.11468228828","4861.11468228828","USD"
"2025-06-01","Digital Engineering Data Services Development","46756.2737442978","46756.2737442978","USD"
"2025-06-01","Digital Engineering AIMLDS Development","21889.1169467396","21889.1169467396","USD"
"2025-06-01","Digital Engineering Event Infrastructure Production","527.731738555623","527.731738555623","USD"
"2025-06-01","Microsoft Azure Enterprise","46.3064516129031","46.3064516129031","USD"
"2025-06-01","Digital Engineering Identity v2 Production","2410.44368781737","2410.44368781737","USD"
