"UsageDate","SubscriptionName","CostUSD","Cost","Currency"
"2025-07-01","","-5.55167959885674","-5.55167959887932","USD"
"2025-07-01","Digital Engineering Fabric Production","23261.6708780515","23261.6708780515","USD"
"2025-07-01","Digital Engineering TDD Datacenter Services Development","276.280622593548","276.280622593548","USD"
"2025-07-01","Shared SaaS","7344.00870665216","7344.00870665216","USD"
"2025-07-01","TCOLV-Transit","1630.99217771913","1630.99217771913","USD"
"2025-07-01","Digital Engineering Site Reliability Engineering Production","15922.1269619793","15922.1269619793","USD"
"2025-07-01","Information Technology My MGM Lite Production","30.8927923242731","30.8927923242731","USD"
"2025-07-01","Digital Engineering Itinerary Production","8326.08489235316","8326.08489235316","USD"
"2025-07-01","Digital Engineering Legacy Loyalty Development","4810.62415760452","4810.62415760452","USD"
"2025-07-01","Digital Engineering AIMLDS Production","1096.80494378282","1096.80494378282","USD"
"2025-07-01","Information Technology Employee Hub Production","2637.09989923359","2637.09989923359","USD"
"2025-07-01","Digital Engineering Quality Engineering Development","345.802776540773","345.802776540773","USD"
"2025-07-01","Digital Engineering Product Information Management Production","22081.0818572033","22081.0818572033","USD"
"2025-07-01","Digital Engineering CMP Development","689.039990970997","689.039990970997","USD"
"2025-07-01","Digital Engineering Content Search Development","19063.9460612088","19063.9460612088","USD"
"2025-07-01","Digital Engineering Booking Production","95883.4388160868","95883.4388160868","USD"
"2025-07-01","Digital Engineering Identity v2 Development","4896.44617341416","4896.44617341416","USD"
"2025-07-01","Digital Engineering Guest Services Development","24047.7194195867","24047.7194195867","USD"
"2025-07-01","Digital Engineering GraphQL Development","892.205801182549","892.205801182549","USD"
"2025-07-01","Digital Engineering Commit Purchase Production","27777.7700108","27777.7700108","USD"
"2025-07-01","Digital Engineering Product Information Management Development","4421.84946213892","4421.84946213892","USD"
"2025-07-01","Digital Engineering CIG Loyalty Development","16666.0457429604","16666.0457429604","USD"
"2025-07-01","Digital Engineering CIG Data Development","66423.4106892855","66423.4106892855","USD"
"2025-07-01","Digital Engineering CIG Sandbox","410.850489980115","410.850489980115","USD"
"2025-07-01","Information Technology IAM Production","184.315780415615","184.315780415615","USD"
"2025-07-01","Digital Engineering Itinerary Development","2611.64303330876","2611.64303330876","USD"
"2025-07-01","Digital Engineering CIG Production","224.78291872038","224.78291872038","USD"
"2025-07-01","Digital Engineering Booking Development","34488.4041422932","34488.4041422932","USD"
"2025-07-01","Digital Engineering ICE Production","2636.53139689015","2636.53139689015","USD"
"2025-07-01","Digital Engineering Configuration Services Development","5064.74760378049","5064.74760378049","USD"
"2025-07-01","Digital Engineering CIG ResortTech Production","9547.77120153679","9547.77120153679","USD"
"2025-07-01","Digital Engineering Non Ecommerce Development","5239.2068819288","5239.2068819288","USD"
"2025-07-01","Information Technology Security Development","2649.3252121121","2649.3252121121","USD"
"2025-07-01","Digital Engineering Payment Development","34414.9963845414","34414.9963845414","USD"
"2025-07-01","Information Technology Gaming & Hospitality Development","1565.49086229518","1565.49086229518","USD"
"2025-07-01","Digital Engineering GraphQL Production","0.00038772","0.00038772","USD"
"2025-07-01","Digital Engineering ICE Development","5040.74341095265","5040.74341095265","USD"
"2025-07-01","Connectivity Edge","8269.35681261738","8269.35681261738","USD"
"2025-07-01","Digital Engineering Web Gen 3 Production","10274.8577805657","10274.8577805657","USD"
"2025-07-01","Digital Engineering Intent Production","384.139196892393","384.139196892393","USD"
"2025-07-01","Digital Engineering Marketplace Purchase Development","3895.97","3895.97","USD"
"2025-07-01","Digital Engineering Event Infrastructure Development A","2217.86114683025","2217.86114683025","USD"
"2025-07-01","Digital Engineering Contentstack Production","1898.51836491777","1898.51836491777","USD"
"2025-07-01","TCOLV-Production","308.168350018032","308.168350018032","USD"
"2025-07-01","Digital Engineering Intent Development","1121.3318564636","1121.3318564636","USD"
"2025-07-01","Information Technology Security Production","13481.7162069195","13481.7162069195","USD"
"2025-07-01","Information Technology Gaming & Hospitality Production","250.569716932538","250.569716932538","USD"
"2025-07-01","Digital Engineering BetMGM Production","1098.71325526121","1098.71325526121","USD"
"2025-07-01","Digital Workspaces Services","0.0003561192","0.0003561192","USD"
"2025-07-01","Digital Engineering Site Reliability Engineering Development","13764.7771106432","13764.7771106432","USD"
"2025-07-01","Digital Engineering CRM Personalization QA","17752.503527794","17752.503527794","USD"
"2025-07-01","TCOLV-Test","2320.89427914263","2320.89427914263","USD"
"2025-07-01","TDD MarTech Services Production","0.00091554687","0.00091554687","USD"
"2025-07-01","Information Technology Employee Hub Development","1309.97906535004","1309.97906535004","USD"
"2025-07-01","TDD MarTech Services Development","66.2375388578047","66.2375388578047","USD"
"2025-07-01","Digital Engineering CIG Loyalty Production","43897.0897917621","43897.0897917621","USD"
"2025-07-01","MGM IAM Development","348.171345359204","348.171345359204","USD"
"2025-07-01","Digital Engineering Data Services Production","204584.190284181","204584.190284181","USD"
"2025-07-01","Production","11566.184204358","11566.184204358","USD"
"2025-07-01","Digital Engineering Sandbox","14211.7609898574","14211.7609898574","USD"
"2025-07-01","Cloud Engineering Development","450.0064219419","450.0064219419","USD"
"2025-07-01","Digital Engineering Cloud FinOps Development","110.359301238733","110.359301238733","USD"
"2025-07-01","Digital Engineering CMP Production","15191.9125620468","15191.9125620468","USD"
"2025-07-01","Digital Engineering Content Search Production","1022.27304799776","1022.27304799776","USD"
"2025-07-01","Digital Engineering Cloud FinOps Sandbox","114.458396241528","114.458396241528","USD"
"2025-07-01","Automation Services","54914.0075701907","54914.0075701907","USD"
"2025-07-01","Digital Engineering CIG ResortTech Development","25945.8972154119","25945.8972154119","USD"
"2025-07-01","Digital Engineering Configuration Services Production","13151.070364062","13151.070364062","USD"
"2025-07-01","Information Technology IAM Development","703.823532397609","703.823532397609","USD"
"2025-07-01","Microsoft Azure Enterprise","6094.53009095257","6094.53009095257","USD"
"2025-07-01","Digital Engineering Shopping Cart Development","2898.82539631128","2898.82539631128","USD"
"2025-07-01","Digital Engineering Payment Production","45409.2471192551","45409.2471192551","USD"
"2025-07-01","Information Technology Shared Services","71428.0031277672","71428.0031277672","USD"
"2025-07-01","Cloud Engineering Production","0.0304171506","0.0304171506","USD"
"2025-07-01","Digital Engineering Shared Services","25322.9033169634","25322.9033169634","USD"
"2025-07-01","Digital Engineering Identity Development","2392.82480259656","2392.82480259656","USD"
"2025-07-01","TCOLV-Stage","0.000028512","0.000028512","USD"
"2025-07-01","Digital Engineering Guest Services Production","21334.3884070224","21334.3884070224","USD"
"2025-07-01","Digital Engineering Web Gen 3 Development","4018.30630026032","4018.30630026032","USD"
"2025-07-01","Digital Engineering Book Now Production","1445.15392772645","1445.15392772645","USD"
"2025-07-01","Digital Engineering Shopping Cart Production","5893.7888435322","5893.7888435322","USD"
"2025-07-01","Digital Engineering Non Ecommerce Production","16557.9812934283","16557.9812934283","USD"
"2025-07-01","TCOLV-Gaming","0.000095904","0.000095904","USD"
"2025-07-01","Enterprise Search Engine Optimization Production","0.0178447977","0.0178447977","USD"
"2025-07-01","Digital Engineering CIG Data Production","70254.0223629663","70254.0223629663","USD"
"2025-07-01","Digital Engineering Customer Production","27204.065568506","27204.065568506","USD"
"2025-07-01","Digital Engineering CRM Personalization Production","131783.56025037","131783.56025037","USD"
"2025-07-01","Digital Engineering Identity Production","19764.7006943064","19764.7006943064","USD"
"2025-07-01","Digital Engineering CRM Personalization Development","8917.95437943322","8917.95437943322","USD"
"2025-07-01","Digital Engineering Legacy Loyalty Production","16972.6872433734","16972.6872433734","USD"
"2025-07-01","Information Technology Platform Services Development","66.96687027807","66.96687027807","USD"
"2025-07-01","Digital Engineering CIG Development","199.554380398291","199.554380398291","USD"
"2025-07-01","Digital Engineering TDD Datacenter Services Production","0.0004077","0.0004077","USD"
"2025-07-01","Digital Engineering Book Now Development","1320.08566293294","1320.08566293294","USD"
"2025-07-01","DNS Services","337.572920953819","337.572920953819","USD"
"2025-07-01","TCOLV-Sandbox","88.7190063052516","88.7190063052516","USD"
"2025-07-01","Monitoring Services","0.00419795298","0.00419795298","USD"
"2025-07-01","Information Technology My MGM Lite Development","263.643226846195","263.643226846195","USD"
"2025-07-01","Enterprise Architecture Development","0.030461607","0.030461607","USD"
"2025-07-01","Digital Engineering Contentstack Development","3320.77658718686","3320.77658718686","USD"
"2025-07-01","TDD Platform Development","623.830953183826","623.830953183826","USD"
"2025-07-01","Digital Engineering Internal AI Development","0.00080919","0.00080919","USD"
"2025-07-01","Information Technology Point of Sale Development","4556.33197972208","4556.33197972208","USD"
"2025-07-01","Digital Engineering Customer Development","5084.05428590022","5084.05428590022","USD"
"2025-07-01","Digital Engineering Data Services Development","43693.3916037576","43693.3916037576","USD"
"2025-07-01","Digital Engineering AIMLDS Development","22036.4607761643","22036.4607761643","USD"
"2025-07-01","Digital Engineering Event Infrastructure Production","629.399085399152","629.399085399152","USD"
"2025-07-01","Microsoft Azure Enterprise","49.4999999999998","49.4999999999998","USD"
"2025-07-01","Digital Engineering Identity v2 Production","2579.60390491842","2579.60390491842","USD"
