"UsageDate","SubscriptionName","CostUSD","Cost","Currency"
"2025-10-01","Digital Engineering Non Ecommerce Production","10524.7572408931","10524.7572408931","USD"
"2025-10-01","TCOLV-Gaming","0.000060264","0.000060264","USD"
"2025-10-01","Enterprise Search Engine Optimization Production","0.1280987118","0.1280987118","USD"
"2025-10-01","Digital Engineering CIG Data Production","82058.197324085","82058.197324085","USD"
"2025-10-01","Digital Engineering Customer Production","16862.1852857176","16862.1852857176","USD"
"2025-10-01","Digital Engineering CRM Personalization Production","145636.104311507","145636.104311507","USD"
"2025-10-01","Digital Engineering Identity Production","23791.3238976177","23791.3238976177","USD"
"2025-10-01","Digital Engineering CRM Personalization Development","7952.07885716469","7952.07885716469","USD"
"2025-10-01","Digital Engineering Legacy Loyalty Production","15262.6458014781","15262.6458014781","USD"
"2025-10-01","MGM Horizon Development","0.0166557105","0.0166557105","USD"
"2025-10-01","Digital Engineering CIG Development","200.019038246919","200.019038246919","USD"
"2025-10-01","Digital Engineering TDD Datacenter Services Production","0.01557306","0.01557306","USD"
"2025-10-01","Digital Engineering Book Now Development","1257.26894934142","1257.26894934142","USD"
"2025-10-01","DNS Services","664.606684921128","664.606684921128","USD"
"2025-10-01","GraphQL Preprod","0.0001749042","0.0001749042","USD"
"2025-10-01","TCOLV-Sandbox","88.6909522401438","88.6909522401438","USD"
"2025-10-01","Monitoring Services","0.01556135658","0.01556135658","USD"
"2025-10-01","Information Technology My MGM Lite Development","297.096465758009","297.096465758009","USD"
"2025-10-01","Digital Engineering Contentstack Development","2012.73928216862","2012.73928216862","USD"
"2025-10-01","Digital Engineering Internal AI Development","0.0040851","0.0040851","USD"
"2025-10-01","Information Technology Point of Sale Development","3362.85291140007","3362.85291140007","USD"
"2025-10-01","Digital Engineering Customer Development","4833.36110603227","4833.36110603227","USD"
"2025-10-01","Digital Engineering Data Services Development","51885.3650471114","51885.3650471114","USD"
"2025-10-01","Digital Engineering AIMLDS Development","22619.4066774813","22619.4066774813","USD"
"2025-10-01","Digital Engineering Event Infrastructure Production","616.74385902811","616.74385902811","USD"
"2025-10-01","Microsoft Azure Enterprise","49.4999999999998","49.4999999999998","USD"
"2025-10-01","Digital Engineering Identity v2 Production","2575.68009800626","2575.68009800626","USD"
