"UsageDate","SubscriptionName","CostUSD","Cost","Currency"
"2025-11-01","","-5.30327439041777","-5.30327439039358","USD"
"2025-11-01","Digital Engineering Fabric Production","23256.7275799282","23256.7275799282","USD"
"2025-11-01","Digital Engineering TDD Datacenter Services Development","86.4039962903226","86.4039962903226","USD"
"2025-11-01","Shared SaaS","7385.36514104516","7385.36514104516","USD"
"2025-11-01","TCOLV-Transit","1578.67504435593","1578.67504435593","USD"
"2025-11-01","Digital Engineering Site Reliability Engineering Production","15928.8424404584","15928.8424404584","USD"
"2025-11-01","Information Technology My MGM Lite Production","441.682501996108","441.682501996108","USD"
"2025-11-01","Digital Engineering Itinerary Production","7148.29784817786","7148.29784817786","USD"
"2025-11-01","Digital Engineering Legacy Loyalty Development","4602.0284400219","4602.0284400219","USD"
"2025-11-01","Digital Engineering AIMLDS Production","1060.98630715035","1060.98630715035","USD"
"2025-11-01","Information Technology Employee Hub Production","2434.16756995271","2434.16756995271","USD"
"2025-11-01","Digital Engineering Quality Engineering Development","346.93813523746","346.93813523746","USD"
"2025-11-01","Digital Engineering Product Information Management Production","21544.8439072021","21544.8439072021","USD"
"2025-11-01","Digital Engineering CMP Development","40.9352868143092","40.9352868143092","USD"
"2025-11-01","Digital Engineering Content Search Development","19025.9571277443","19025.9571277443","USD"
"2025-11-01","Digital Engineering Booking Production","98252.9055275215","98252.9055275215","USD"
"2025-11-01","Digital Engineering Identity v2 Development","4413.4652854304","4413.4652854304","USD"
"2025-11-01","Digital Engineering Guest Services Development","43887.6587282773","43887.6587282773","USD"
"2025-11-01","Digital Engineering GraphQL Development","0.0007587","0.0007587","USD"
"2025-11-01","Digital Engineering Commit Purchase Production","27777.77","27777.77","USD"
"2025-11-01","Digital Engineering Product Information Management Development","4230.28824769669","4230.28824769669","USD"
"2025-11-01","TDD Platform Development","549.375682466554","549.375682466554","USD"
"2025-11-01","Digital Engineering CIG Loyalty Development","25109.1298226486","25109.1298226486","USD"
"2025-11-01","Digital Engineering CIG Data Development","59095.9806615014","59095.9806615014","USD"
"2025-11-01","Digital Engineering CIG Sandbox","64.463460752667","64.463460752667","USD"
"2025-11-01","Information Technology IAM Production","5.07473209680911","5.07473209680911","USD"
"2025-11-01","Digital Engineering Itinerary Development","2026.89353878584","2026.89353878584","USD"
"2025-11-01","Digital Engineering CIG Production","217.112123973398","217.112123973398","USD"
"2025-11-01","Digital Engineering Booking Development","26319.6074097797","26319.6074097797","USD"
"2025-11-01","Digital Engineering ICE Production","9539.50221675602","9539.50221675602","USD"
"2025-11-01","Digital Engineering Configuration Services Development","8028.623748969","8028.623748969","USD"
"2025-11-01","Digital Engineering CIG ResortTech Production","12617.1700706352","12617.1700706352","USD"
"2025-11-01","Digital Engineering Non Ecommerce Development","1599.42374823121","1599.42374823121","USD"
"2025-11-01","Information Technology Security Development","2843.06549596909","2843.06549596909","USD"
